order_id,user_id,shop_id,order_status,subtotal,discount_amount,total_amount,order_date
1126,18,6,CREATED,0,0,0,4/18/2025
1127,50,6,SHIPPING,0,0,0,11/28/2024
1128,38,5,COMPLETED,0,0,0,2/7/2024
1129,21,7,PACKING,0,0,0,9/29/2024
1130,41,7,PACKING,0,0,0,6/22/2025
1131,47,4,SHIPPING,0,0,0,10/5/2024
1132,24,2,PACKING,0,0,0,3/8/2024
1133,19,2,PAID,0,0,0,9/12/2024
1134,16,4,PACKING,0,0,0,1/13/2024
1135,33,7,PACKING,0,0,0,5/13/2024
1136,38,1,SHIPPING,0,0,0,2/27/2025
1137,31,3,SHIPPING,0,0,0,12/21/2024
1138,41,2,PACKING,0,0,0,10/3/2024
1139,10,6,PAID,0,0,0,5/25/2025
1140,5,7,CREATED,0,0,0,2/9/2024
1141,17,5,PACKING,0,0,0,1/30/2025
1142,16,7,CREATED,0,0,0,4/23/2024
1143,1,7,PAID,0,0,0,11/8/2024
1144,28,2,PAID,0,0,0,3/5/2025
1145,21,9,CREATED,0,0,0,9/11/2024
1146,42,5,CREATED,0,0,0,8/22/2024
1147,24,10,PACKING,0,0,0,6/14/2025
1148,7,10,COMPLETED,0,0,0,8/20/2025
1149,25,9,PACKING,0,0,0,3/22/2025
1150,1,6,COMPLETED,0,0,0,8/3/2025
1151,49,1,COMPLETED,0,0,0,9/27/2024
1152,17,6,SHIPPING,0,0,0,1/11/2024
1153,29,5,COMPLETED,0,0,0,1/6/2024
1154,25,8,PACKING,0,0,0,6/4/2024
1155,2,5,SHIPPING,0,0,0,5/1/2025
1156,10,4,COMPLETED,0,0,0,6/1/2024
1157,22,2,CREATED,0,0,0,12/24/2024
1158,1,3,CREATED,0,0,0,3/20/2024
1159,13,8,PAID,0,0,0,9/10/2024
1160,33,1,PACKING,0,0,0,7/24/2025
1161,41,4,SHIPPING,0,0,0,7/17/2025
1162,18,6,COMPLETED,0,0,0,6/7/2024
1163,20,10,PACKING,0,0,0,5/15/2024
1164,31,6,SHIPPING,0,0,0,2/14/2025
1165,24,4,SHIPPING,0,0,0,5/22/2024
1166,34,4,CREATED,0,0,0,12/4/2024
1167,19,3,SHIPPING,0,0,0,7/17/2024
1168,47,10,COMPLETED,0,0,0,5/12/2024
1169,23,3,SHIPPING,0,0,0,5/20/2024
1170,4,6,CREATED,0,0,0,4/29/2024
1171,35,10,SHIPPING,0,0,0,5/10/2024
1172,50,10,CREATED,0,0,0,2/4/2024
1173,25,5,PACKING,0,0,0,10/11/2024
1174,7,9,COMPLETED,0,0,0,10/6/2024
1175,38,8,CREATED,0,0,0,12/26/2024
1176,34,6,SHIPPING,0,0,0,1/8/2024
1177,13,5,COMPLETED,0,0,0,5/28/2024
1178,38,10,CREATED,0,0,0,1/9/2024
1179,16,7,COMPLETED,0,0,0,3/6/2024
1180,2,6,COMPLETED,0,0,0,4/12/2025
1181,7,7,CREATED,0,0,0,3/19/2025
1182,16,5,PAID,0,0,0,2/11/2025
1183,29,3,PACKING,0,0,0,11/12/2024
1184,4,4,COMPLETED,0,0,0,5/16/2024
1185,33,9,PAID,0,0,0,2/5/2025
1186,22,9,PACKING,0,0,0,3/12/2025
1187,45,4,PACKING,0,0,0,1/3/2025
1188,30,6,PACKING,0,0,0,4/3/2025
1189,47,7,PAID,0,0,0,12/24/2024
1190,4,10,SHIPPING,0,0,0,10/26/2024
1191,3,1,CREATED,0,0,0,5/1/2025
1192,29,6,PACKING,0,0,0,7/9/2024
1193,21,1,CREATED,0,0,0,10/2/2024
1194,44,7,CREATED,0,0,0,1/9/2024
1195,31,10,CREATED,0,0,0,11/14/2024
1196,30,6,CREATED,0,0,0,8/23/2024
1197,21,3,PAID,0,0,0,2/24/2024
1198,32,10,SHIPPING,0,0,0,5/26/2025
1199,26,2,COMPLETED,0,0,0,3/2/2024
1200,42,4,PAID,0,0,0,1/8/2024
1201,47,5,SHIPPING,0,0,0,3/22/2024
1202,18,2,CREATED,0,0,0,4/19/2025
1203,23,6,SHIPPING,0,0,0,1/3/2024
1204,14,9,CREATED,0,0,0,9/8/2024
1205,31,5,SHIPPING,0,0,0,5/15/2024
1206,24,10,SHIPPING,0,0,0,2/5/2025
1207,37,2,SHIPPING,0,0,0,2/1/2025
1208,22,9,SHIPPING,0,0,0,8/15/2024
1209,8,7,COMPLETED,0,0,0,10/10/2024
1210,4,1,CREATED,0,0,0,7/6/2024
1211,24,2,PAID,0,0,0,8/11/2024
1212,13,10,CREATED,0,0,0,6/14/2024
1213,50,6,COMPLETED,0,0,0,4/2/2024
1214,14,10,SHIPPING,0,0,0,12/4/2024
1215,8,8,SHIPPING,0,0,0,12/21/2024
1216,42,6,CREATED,0,0,0,3/29/2024
1217,31,7,PAID,0,0,0,5/4/2024
1218,27,9,CREATED,0,0,0,7/23/2025
1219,9,10,CREATED,0,0,0,8/24/2024
1220,40,2,PACKING,0,0,0,7/28/2024
1221,33,4,PACKING,0,0,0,12/2/2024
1222,21,8,COMPLETED,0,0,0,7/27/2025
1223,18,4,COMPLETED,0,0,0,7/3/2025
1224,10,9,CREATED,0,0,0,4/3/2025
1225,40,5,PACKING,0,0,0,3/25/2024
1226,26,6,CREATED,0,0,0,3/17/2025
1227,2,9,COMPLETED,0,0,0,8/8/2025
1228,32,10,PACKING,0,0,0,12/30/2024
1229,36,5,SHIPPING,0,0,0,6/18/2024
1230,44,5,COMPLETED,0,0,0,7/4/2024
1231,28,3,COMPLETED,0,0,0,4/14/2024
1232,40,1,CREATED,0,0,0,12/28/2024
1233,19,7,SHIPPING,0,0,0,7/8/2024
1234,23,10,COMPLETED,0,0,0,5/20/2025
1235,2,5,SHIPPING,0,0,0,3/22/2024
1236,35,9,COMPLETED,0,0,0,4/12/2025
1237,3,3,PAID,0,0,0,3/17/2025
1238,18,1,CREATED,0,0,0,8/11/2024
1239,22,8,CREATED,0,0,0,3/5/2024
1240,12,7,PACKING,0,0,0,3/10/2024
1241,30,5,SHIPPING,0,0,0,9/14/2024
1242,19,3,SHIPPING,0,0,0,12/2/2024
1243,12,7,PACKING,0,0,0,2/5/2025
1244,44,3,CREATED,0,0,0,1/12/2025
1245,20,10,SHIPPING,0,0,0,8/18/2025
1246,4,2,CREATED,0,0,0,11/30/2024
1247,20,2,SHIPPING,0,0,0,3/16/2025
1248,1,1,COMPLETED,0,0,0,6/13/2025
1249,30,8,COMPLETED,0,0,0,3/13/2024
1250,22,6,SHIPPING,0,0,0,7/13/2024
1251,28,6,COMPLETED,0,0,0,2/25/2025
1252,50,6,COMPLETED,0,0,0,12/21/2024
1253,33,4,CREATED,0,0,0,6/23/2025
1254,23,2,CREATED,0,0,0,5/24/2025
1255,21,8,COMPLETED,0,0,0,12/20/2024
1256,36,5,PACKING,0,0,0,5/2/2024
1257,18,5,PACKING,0,0,0,4/3/2025
1258,6,8,PAID,0,0,0,12/3/2024
1259,12,10,CREATED,0,0,0,1/9/2024
1260,6,10,PACKING,0,0,0,8/18/2024
1261,10,5,CREATED,0,0,0,11/7/2024
1262,47,3,SHIPPING,0,0,0,2/24/2025
1263,11,8,SHIPPING,0,0,0,5/23/2024
1264,30,6,PAID,0,0,0,7/15/2024
1265,33,7,COMPLETED,0,0,0,10/11/2024
1266,39,5,COMPLETED,0,0,0,6/5/2025
1267,43,6,PACKING,0,0,0,2/17/2024
1268,24,4,PACKING,0,0,0,6/15/2024
1269,41,8,COMPLETED,0,0,0,8/16/2025
1270,32,7,COMPLETED,0,0,0,11/13/2024
1271,19,4,PAID,0,0,0,2/28/2024
1272,41,6,CREATED,0,0,0,4/23/2024
1273,6,9,PAID,0,0,0,9/29/2024
1274,49,1,PAID,0,0,0,4/24/2024
1275,29,6,COMPLETED,0,0,0,7/3/2024
1276,16,4,PACKING,0,0,0,7/25/2025
1277,41,5,COMPLETED,0,0,0,4/8/2025
1278,43,6,CREATED,0,0,0,8/6/2025
1279,19,1,CREATED,0,0,0,9/10/2024
1280,11,4,CREATED,0,0,0,4/24/2025
1281,41,9,PACKING,0,0,0,3/17/2025
1282,26,4,SHIPPING,0,0,0,2/25/2024
1283,5,7,PAID,0,0,0,5/24/2024
1284,50,9,PAID,0,0,0,5/19/2025
1285,19,8,SHIPPING,0,0,0,1/3/2025
1286,50,5,SHIPPING,0,0,0,5/30/2025
1287,23,3,CREATED,0,0,0,10/25/2024
1288,47,8,CREATED,0,0,0,1/19/2025
1289,14,1,PAID,0,0,0,4/1/2024
1290,22,8,CREATED,0,0,0,8/2/2025
1291,17,1,PACKING,0,0,0,3/23/2025
1292,18,3,PAID,0,0,0,5/12/2024
1293,31,6,CREATED,0,0,0,6/5/2025
1294,49,6,PAID,0,0,0,8/26/2024
1295,50,9,SHIPPING,0,0,0,3/14/2025
1296,15,2,COMPLETED,0,0,0,5/13/2025
1297,31,3,COMPLETED,0,0,0,3/5/2024
1298,11,10,SHIPPING,0,0,0,1/5/2025
1299,22,4,PAID,0,0,0,6/28/2025
1300,5,4,PAID,0,0,0,6/17/2025
1301,8,9,COMPLETED,0,0,0,7/8/2024
1302,21,5,SHIPPING,0,0,0,3/4/2024
1303,35,5,CREATED,0,0,0,7/27/2024
1304,42,6,SHIPPING,0,0,0,7/13/2024
1305,36,4,COMPLETED,0,0,0,1/20/2024
1306,14,1,COMPLETED,0,0,0,12/21/2024
1307,12,3,SHIPPING,0,0,0,8/31/2024
1308,46,10,COMPLETED,0,0,0,9/1/2024
1309,3,7,PAID,0,0,0,6/23/2025
1310,22,8,PACKING,0,0,0,6/23/2025
1311,18,7,PACKING,0,0,0,2/24/2025
1312,31,5,COMPLETED,0,0,0,7/25/2025
1313,35,9,CREATED,0,0,0,2/28/2025
1314,28,1,PACKING,0,0,0,6/18/2024
1315,22,8,SHIPPING,0,0,0,8/28/2024
1316,36,3,SHIPPING,0,0,0,1/1/2024
1317,29,6,PACKING,0,0,0,8/12/2024
1318,35,6,CREATED,0,0,0,6/6/2025
1319,28,3,CREATED,0,0,0,6/29/2025
1320,11,9,COMPLETED,0,0,0,2/28/2024
1321,9,5,PACKING,0,0,0,6/8/2024
1322,12,4,COMPLETED,0,0,0,7/15/2025
1323,18,4,PACKING,0,0,0,4/2/2024
1324,28,8,COMPLETED,0,0,0,1/26/2024
1325,26,2,PACKING,0,0,0,5/25/2024
1326,23,3,COMPLETED,0,0,0,7/11/2025
1327,37,8,PAID,0,0,0,9/29/2024
1328,15,8,CREATED,0,0,0,8/23/2024
1329,4,8,COMPLETED,0,0,0,1/4/2025
1330,29,1,PAID,0,0,0,12/6/2024
1331,21,10,CREATED,0,0,0,5/21/2024
1332,9,1,COMPLETED,0,0,0,4/6/2024
1333,44,2,CREATED,0,0,0,9/18/2024
1334,36,6,PACKING,0,0,0,2/26/2025
1335,9,4,PACKING,0,0,0,12/30/2024
1336,18,6,PAID,0,0,0,2/13/2024
1337,47,1,CREATED,0,0,0,7/15/2025
1338,33,3,PAID,0,0,0,3/4/2024
1339,35,8,CREATED,0,0,0,4/14/2025
1340,20,2,PAID,0,0,0,2/8/2024
1341,28,8,CREATED,0,0,0,11/18/2024
1342,32,5,COMPLETED,0,0,0,11/14/2024
1343,17,2,COMPLETED,0,0,0,11/3/2024
1344,28,10,COMPLETED,0,0,0,2/3/2025
1345,43,6,SHIPPING,0,0,0,11/10/2024
1346,47,6,COMPLETED,0,0,0,1/29/2025
1347,16,5,CREATED,0,0,0,5/9/2025
1348,27,5,PACKING,0,0,0,10/28/2024
1349,38,6,SHIPPING,0,0,0,5/2/2024
1350,25,4,CREATED,0,0,0,8/22/2025
1351,41,2,CREATED,0,0,0,1/12/2024
1352,39,5,PAID,0,0,0,4/18/2024
1353,20,8,SHIPPING,0,0,0,3/10/2025
1354,45,2,COMPLETED,0,0,0,3/16/2024
1355,21,1,SHIPPING,0,0,0,8/1/2024
1356,22,6,CREATED,0,0,0,5/6/2024
1357,2,10,SHIPPING,0,0,0,1/10/2024
1358,5,10,CREATED,0,0,0,9/8/2024
1359,29,9,PAID,0,0,0,4/25/2025
1360,19,1,SHIPPING,0,0,0,3/13/2024
1361,5,10,SHIPPING,0,0,0,8/5/2024
1362,17,5,PAID,0,0,0,12/15/2024
1363,15,9,PACKING,0,0,0,8/7/2024
1364,45,4,PAID,0,0,0,10/30/2024
1365,36,7,PAID,0,0,0,10/19/2024
1366,40,2,SHIPPING,0,0,0,4/21/2025
1367,47,2,CREATED,0,0,0,4/21/2025
1368,33,9,PAID,0,0,0,7/25/2025
1369,4,7,CREATED,0,0,0,8/9/2025
1370,12,4,PAID,0,0,0,6/5/2025
1371,9,6,SHIPPING,0,0,0,8/3/2024
1372,35,6,PAID,0,0,0,4/18/2025
1373,34,1,COMPLETED,0,0,0,1/20/2025
1374,47,4,PAID,0,0,0,3/26/2024
1375,29,7,PAID,0,0,0,2/1/2024
1376,26,9,SHIPPING,0,0,0,3/16/2024
1377,4,6,COMPLETED,0,0,0,11/4/2024
1378,2,7,PACKING,0,0,0,4/5/2025
1379,35,5,SHIPPING,0,0,0,7/28/2024
1380,9,4,SHIPPING,0,0,0,10/29/2024
1381,48,7,SHIPPING,0,0,0,2/28/2025
1382,26,8,SHIPPING,0,0,0,7/8/2024
1383,28,2,CREATED,0,0,0,2/8/2025
1384,30,2,COMPLETED,0,0,0,1/19/2025
1385,26,10,COMPLETED,0,0,0,4/19/2025
1386,14,10,SHIPPING,0,0,0,8/14/2024
1387,11,3,SHIPPING,0,0,0,9/9/2024
1388,17,5,SHIPPING,0,0,0,5/20/2025
1389,16,10,PACKING,0,0,0,1/15/2024
1390,11,1,COMPLETED,0,0,0,10/26/2024
1391,13,6,PAID,0,0,0,10/1/2024
1392,34,10,CREATED,0,0,0,4/30/2025
1393,1,2,SHIPPING,0,0,0,5/20/2025
1394,31,8,COMPLETED,0,0,0,12/26/2024
1395,4,8,SHIPPING,0,0,0,4/22/2024
1396,18,4,PAID,0,0,0,5/2/2024
1397,1,8,PAID,0,0,0,8/7/2024
1398,39,3,COMPLETED,0,0,0,4/2/2025
1399,4,6,PACKING,0,0,0,2/1/2025
1400,31,4,PACKING,0,0,0,8/8/2024
1401,22,10,COMPLETED,0,0,0,3/7/2025
1402,27,3,PAID,0,0,0,3/4/2024
1403,32,9,PAID,0,0,0,6/29/2024
1404,11,10,PACKING,0,0,0,1/30/2025
1405,6,6,PAID,0,0,0,3/11/2025
1406,34,6,COMPLETED,0,0,0,1/17/2025
1407,37,8,PACKING,0,0,0,6/22/2025
1408,10,3,CREATED,0,0,0,5/25/2024
1409,47,2,PAID,0,0,0,3/10/2024
1410,1,6,CREATED,0,0,0,6/8/2025
1411,40,6,PACKING,0,0,0,6/12/2024
1412,44,10,CREATED,0,0,0,2/16/2024
1413,46,6,PACKING,0,0,0,8/19/2025
1414,6,9,COMPLETED,0,0,0,8/5/2024
1415,11,7,COMPLETED,0,0,0,5/29/2025
1416,4,3,PACKING,0,0,0,7/10/2025
1417,40,1,COMPLETED,0,0,0,4/21/2025
1418,14,9,CREATED,0,0,0,11/13/2024
1419,38,4,SHIPPING,0,0,0,11/4/2024
1420,17,1,PACKING,0,0,0,5/1/2025
1421,26,5,SHIPPING,0,0,0,5/17/2024
1422,44,2,COMPLETED,0,0,0,1/22/2024
1423,47,1,PACKING,0,0,0,4/7/2025
1424,8,9,SHIPPING,0,0,0,3/20/2025
1425,44,6,PACKING,0,0,0,8/15/2025
1426,1,7,SHIPPING,0,0,0,12/19/2024
1427,15,6,CREATED,0,0,0,3/22/2025
1428,15,5,COMPLETED,0,0,0,1/7/2025
1429,34,2,SHIPPING,0,0,0,8/11/2024
1430,47,10,CREATED,0,0,0,10/3/2024
1431,1,7,PAID,0,0,0,7/27/2024
1432,15,3,CREATED,0,0,0,4/17/2025
1433,3,2,PACKING,0,0,0,8/14/2025
1434,36,8,PAID,0,0,0,4/30/2025
1435,32,4,PAID,0,0,0,10/4/2024
1436,40,8,COMPLETED,0,0,0,3/1/2025
1437,8,9,SHIPPING,0,0,0,10/18/2024
1438,8,10,SHIPPING,0,0,0,10/10/2024
1439,17,4,COMPLETED,0,0,0,3/30/2025
1440,3,4,COMPLETED,0,0,0,3/8/2024
1441,6,3,SHIPPING,0,0,0,4/23/2024
1442,39,5,PACKING,0,0,0,11/29/2024
1443,16,7,SHIPPING,0,0,0,4/3/2025
1444,15,9,SHIPPING,0,0,0,10/21/2024
1445,41,3,PACKING,0,0,0,6/15/2025
1446,14,6,SHIPPING,0,0,0,8/20/2024
1447,13,3,SHIPPING,0,0,0,6/5/2025
1448,38,6,SHIPPING,0,0,0,11/23/2024
1449,12,8,PAID,0,0,0,9/11/2024
1450,16,7,COMPLETED,0,0,0,6/7/2024
1451,32,3,SHIPPING,0,0,0,6/9/2024
1452,47,4,COMPLETED,0,0,0,9/17/2024
1453,50,7,PAID,0,0,0,9/11/2024
1454,35,2,CREATED,0,0,0,2/25/2025
1455,7,7,PACKING,0,0,0,1/31/2024
1456,43,4,SHIPPING,0,0,0,3/15/2025
1457,6,9,CREATED,0,0,0,2/11/2025
1458,22,10,PAID,0,0,0,8/18/2024
1459,44,8,PAID,0,0,0,5/19/2024
1460,45,4,SHIPPING,0,0,0,3/14/2024
1461,7,6,COMPLETED,0,0,0,3/27/2024
1462,9,10,PAID,0,0,0,6/18/2024
1463,13,4,SHIPPING,0,0,0,4/24/2025
1464,47,3,CREATED,0,0,0,1/23/2025
1465,47,7,CREATED,0,0,0,8/13/2024
1466,19,6,PAID,0,0,0,10/26/2024
1467,8,8,PAID,0,0,0,2/4/2025
1468,30,3,PAID,0,0,0,10/1/2024
1469,19,6,SHIPPING,0,0,0,1/9/2024
1470,10,3,COMPLETED,0,0,0,10/17/2024
1471,47,2,COMPLETED,0,0,0,6/2/2024
1472,23,6,PAID,0,0,0,5/3/2024
1473,21,6,CREATED,0,0,0,3/17/2025
1474,34,4,COMPLETED,0,0,0,10/15/2024
1475,48,5,SHIPPING,0,0,0,11/4/2024
1476,25,7,CREATED,0,0,0,3/4/2025
1477,10,7,PACKING,0,0,0,7/21/2025
1478,13,2,COMPLETED,0,0,0,3/3/2024
1479,24,2,SHIPPING,0,0,0,6/1/2024
1480,46,1,SHIPPING,0,0,0,4/9/2024
1481,37,3,SHIPPING,0,0,0,6/18/2024
1482,24,6,COMPLETED,0,0,0,6/14/2025
1483,40,8,COMPLETED,0,0,0,5/14/2025
1484,38,1,COMPLETED,0,0,0,3/19/2025
1485,7,7,SHIPPING,0,0,0,4/23/2024
1486,44,5,COMPLETED,0,0,0,2/28/2024
1487,2,10,PACKING,0,0,0,1/2/2025
1488,20,1,PACKING,0,0,0,11/21/2024
1489,30,1,COMPLETED,0,0,0,11/10/2024
1490,49,3,PACKING,0,0,0,2/6/2024
1491,46,8,COMPLETED,0,0,0,11/9/2024
1492,9,8,PACKING,0,0,0,4/7/2025
1493,35,10,PACKING,0,0,0,2/2/2024
1494,30,1,CREATED,0,0,0,12/18/2024
1495,1,2,COMPLETED,0,0,0,10/18/2024
1496,16,4,CREATED,0,0,0,7/26/2025
1497,20,7,PAID,0,0,0,8/5/2024
1498,5,6,COMPLETED,0,0,0,9/26/2024
1499,8,2,SHIPPING,0,0,0,10/7/2024
1500,2,10,CREATED,0,0,0,6/21/2024
1501,9,3,PAID,0,0,0,10/20/2024
1502,27,2,CREATED,0,0,0,6/7/2025
1503,41,10,COMPLETED,0,0,0,12/12/2024
1504,26,10,PACKING,0,0,0,7/22/2025
1505,33,9,SHIPPING,0,0,0,4/1/2024
1506,7,9,CREATED,0,0,0,2/6/2024
1507,33,8,CREATED,0,0,0,5/11/2024
1508,8,2,COMPLETED,0,0,0,5/14/2024
1509,39,4,COMPLETED,0,0,0,1/27/2025
1510,18,9,PAID,0,0,0,11/26/2024
1511,30,10,COMPLETED,0,0,0,12/13/2024
1512,39,8,PAID,0,0,0,4/27/2025
1513,4,4,PACKING,0,0,0,6/20/2024
1514,11,7,PAID,0,0,0,10/26/2024
1515,28,2,SHIPPING,0,0,0,1/28/2024
1516,17,2,PACKING,0,0,0,9/28/2024
1517,50,8,PAID,0,0,0,1/19/2024
1518,44,2,PACKING,0,0,0,7/10/2025
1519,47,10,CREATED,0,0,0,8/5/2025
1520,43,4,PAID,0,0,0,1/24/2024
1521,7,1,PACKING,0,0,0,3/6/2025
1522,9,4,COMPLETED,0,0,0,7/6/2025
1523,32,9,CREATED,0,0,0,4/20/2025
1524,26,8,PACKING,0,0,0,1/25/2024
1525,35,6,SHIPPING,0,0,0,6/5/2025
1526,34,1,PAID,0,0,0,2/2/2025
1527,33,8,CREATED,0,0,0,4/18/2024
1528,45,9,PAID,0,0,0,5/7/2024
1529,7,8,PACKING,0,0,0,8/11/2025
1530,6,5,SHIPPING,0,0,0,8/6/2025
1531,38,7,PAID,0,0,0,1/17/2024
1532,31,2,PACKING,0,0,0,1/27/2025
1533,25,3,COMPLETED,0,0,0,4/1/2024
1534,47,4,PAID,0,0,0,5/26/2025
1535,21,9,CREATED,0,0,0,8/7/2024
1536,23,8,SHIPPING,0,0,0,12/28/2024
1537,1,1,COMPLETED,0,0,0,8/22/2025
1538,6,9,SHIPPING,0,0,0,2/3/2024
1539,23,2,COMPLETED,0,0,0,2/23/2025
1540,28,4,PACKING,0,0,0,4/28/2025
1541,40,7,PACKING,0,0,0,7/9/2025
1542,38,3,COMPLETED,0,0,0,11/22/2024
1543,26,1,PACKING,0,0,0,7/12/2024
1544,49,6,PAID,0,0,0,1/9/2024
1545,37,6,SHIPPING,0,0,0,5/10/2024
1546,1,1,PAID,0,0,0,4/28/2025
1547,46,10,PACKING,0,0,0,4/27/2025
1548,39,3,SHIPPING,0,0,0,9/13/2024
1549,33,8,SHIPPING,0,0,0,3/18/2025
1550,6,1,SHIPPING,0,0,0,6/11/2025
1551,16,6,PACKING,0,0,0,4/13/2024
1552,6,9,PACKING,0,0,0,3/2/2025
1553,34,7,PAID,0,0,0,4/8/2025
1554,1,3,CREATED,0,0,0,7/18/2025
1555,13,7,COMPLETED,0,0,0,6/12/2025
1556,17,2,PAID,0,0,0,10/29/2024
1557,33,4,SHIPPING,0,0,0,4/5/2024
1558,34,3,SHIPPING,0,0,0,2/23/2024
1559,17,6,PACKING,0,0,0,3/9/2025
1560,42,9,PAID,0,0,0,6/6/2024
1561,13,10,PAID,0,0,0,12/25/2024
1562,22,9,PAID,0,0,0,7/21/2024
1563,11,7,PAID,0,0,0,3/25/2024
1564,18,4,PACKING,0,0,0,4/12/2025
1565,15,3,PAID,0,0,0,1/5/2025
1566,8,7,PACKING,0,0,0,4/23/2024
1567,21,3,SHIPPING,0,0,0,12/5/2024
1568,30,8,COMPLETED,0,0,0,4/13/2024
1569,13,2,PAID,0,0,0,7/27/2024
1570,8,3,COMPLETED,0,0,0,11/21/2024
1571,7,10,COMPLETED,0,0,0,6/11/2024
1572,19,9,PAID,0,0,0,6/13/2024
1573,1,4,PACKING,0,0,0,12/4/2024
1574,43,10,PAID,0,0,0,3/24/2024
1575,45,7,COMPLETED,0,0,0,8/1/2024
1576,6,3,SHIPPING,0,0,0,10/27/2024
1577,12,6,PAID,0,0,0,7/24/2025
1578,48,4,SHIPPING,0,0,0,8/20/2025
1579,25,4,PAID,0,0,0,3/8/2024
1580,35,4,PAID,0,0,0,5/17/2025
1581,15,4,PAID,0,0,0,8/1/2025
1582,39,9,PACKING,0,0,0,4/17/2025
1583,25,6,PAID,0,0,0,5/27/2025
1584,43,7,COMPLETED,0,0,0,3/31/2025
1585,34,1,CREATED,0,0,0,1/30/2025
1586,25,6,COMPLETED,0,0,0,1/7/2025
1587,4,9,COMPLETED,0,0,0,6/19/2025
1588,42,8,PACKING,0,0,0,6/21/2025
1589,31,2,COMPLETED,0,0,0,5/1/2025
1590,40,7,PAID,0,0,0,6/27/2024
1591,23,5,CREATED,0,0,0,5/25/2024
1592,39,7,CREATED,0,0,0,1/1/2024
1593,42,10,PAID,0,0,0,6/28/2024
1594,33,2,PAID,0,0,0,11/11/2024
1595,28,10,CREATED,0,0,0,6/30/2024
1596,28,10,PAID,0,0,0,6/2/2024
1597,19,7,PACKING,0,0,0,7/31/2024
1598,34,6,COMPLETED,0,0,0,5/17/2024
1599,37,9,COMPLETED,0,0,0,9/6/2024
1600,45,10,COMPLETED,0,0,0,4/13/2025
1601,7,7,PAID,0,0,0,5/21/2024
1602,39,10,PAID,0,0,0,3/27/2024
1603,46,3,PACKING,0,0,0,5/11/2025
1604,49,1,PAID,0,0,0,6/2/2025
1605,35,7,PAID,0,0,0,7/15/2025
1606,32,10,COMPLETED,0,0,0,2/2/2025
1607,48,3,PAID,0,0,0,2/7/2025
1608,35,5,SHIPPING,0,0,0,3/10/2025
1609,8,2,PAID,0,0,0,7/11/2025
1610,43,4,CREATED,0,0,0,5/31/2025
1611,21,9,PACKING,0,0,0,3/22/2025
1612,50,7,SHIPPING,0,0,0,4/26/2025
1613,27,8,SHIPPING,0,0,0,10/13/2024
1614,23,6,COMPLETED,0,0,0,5/3/2025
1615,3,2,SHIPPING,0,0,0,5/8/2024
1616,42,7,PACKING,0,0,0,7/21/2024
1617,1,5,SHIPPING,0,0,0,1/22/2025
1618,29,7,PACKING,0,0,0,2/6/2024
1619,40,9,COMPLETED,0,0,0,10/7/2024
1620,6,5,SHIPPING,0,0,0,5/23/2024
1621,9,9,CREATED,0,0,0,3/26/2025
1622,10,6,CREATED,0,0,0,8/10/2024
1623,31,3,PAID,0,0,0,6/7/2024
1624,34,8,SHIPPING,0,0,0,2/3/2025
1625,12,4,CREATED,0,0,0,3/28/2025
1626,35,4,PAID,0,0,0,3/4/2024
1627,41,7,SHIPPING,0,0,0,12/21/2024
1628,28,1,COMPLETED,0,0,0,8/19/2024
1629,13,8,CREATED,0,0,0,6/8/2024
1630,24,9,SHIPPING,0,0,0,10/19/2024
1631,44,10,PACKING,0,0,0,8/5/2025
1632,41,8,SHIPPING,0,0,0,5/16/2025
1633,3,5,PACKING,0,0,0,12/4/2024
1634,23,9,CREATED,0,0,0,6/5/2024
1635,19,4,PACKING,0,0,0,3/7/2024
1636,30,9,SHIPPING,0,0,0,2/6/2025
1637,42,1,SHIPPING,0,0,0,3/15/2024
1638,35,4,PACKING,0,0,0,3/16/2024
1639,48,9,CREATED,0,0,0,1/1/2024
1640,30,8,PAID,0,0,0,1/31/2024
1641,32,9,COMPLETED,0,0,0,3/17/2024
1642,35,6,PAID,0,0,0,3/30/2024
1643,17,6,SHIPPING,0,0,0,5/14/2024
1644,50,2,CREATED,0,0,0,7/15/2025
1645,2,6,SHIPPING,0,0,0,9/14/2024
1646,12,10,PAID,0,0,0,3/3/2024
1647,2,10,PAID,0,0,0,8/1/2024
1648,29,4,PACKING,0,0,0,3/17/2025
1649,50,10,PAID,0,0,0,12/11/2024
1650,1,1,SHIPPING,0,0,0,10/12/2024
1651,12,7,SHIPPING,0,0,0,12/29/2024
1652,38,3,PACKING,0,0,0,7/24/2024
1653,15,3,PACKING,0,0,0,6/11/2024
1654,44,7,PACKING,0,0,0,2/23/2025
1655,13,4,SHIPPING,0,0,0,3/23/2024
1656,49,3,PACKING,0,0,0,12/28/2024
1657,37,3,PAID,0,0,0,4/28/2024
1658,50,5,PACKING,0,0,0,3/8/2025
1659,15,1,SHIPPING,0,0,0,4/6/2025
1660,10,9,PACKING,0,0,0,12/7/2024
1661,22,1,COMPLETED,0,0,0,5/29/2025
1662,33,7,PACKING,0,0,0,4/14/2024
1663,8,3,PACKING,0,0,0,1/11/2024
1664,1,5,PACKING,0,0,0,2/27/2024
1665,47,5,CREATED,0,0,0,5/31/2024
1666,25,8,PAID,0,0,0,2/21/2025
1667,17,4,SHIPPING,0,0,0,8/4/2024
1668,38,8,COMPLETED,0,0,0,7/25/2024
1669,17,9,PACKING,0,0,0,3/10/2024
