id,user_id,total_amount,discount_amount,final_amount,status,created_at
806,34,235.46,50.33,185.13,PAID,2025-10-25 09:28:37
807,35,309.74,56.76,252.98,CREATED,2026-01-02 05:33:40
808,14,220.14,43.87,176.27,PAID,2024-09-08 19:36:23
809,12,238.90,3.23,235.67,COMPLETED,2025-03-08 22:54:54
810,27,124.60,25.90,98.70,SHIPPING,2025-12-23 18:29:47
811,25,300.45,56.60,243.85,PACKING,2025-05-15 11:36:25
812,44,325.11,40.19,284.92,PAID,2024-06-27 00:41:40
813,42,39.25,5.47,33.78,PACKING,2024-12-16 15:11:23
814,48,144.82,3.51,141.31,PAID,2024-11-04 22:28:26
815,14,110.57,10.12,100.45,COMPLETED,2025-05-11 15:14:53
816,41,68.32,12.38,55.94,CREATED,2024-04-19 12:12:35
817,32,263.72,14.29,249.43,CREATED,2024-08-27 18:37:39
818,39,45.64,5.96,39.68,SHIPPING,2025-06-06 02:33:28
819,16,105.09,17.27,87.82,SHIPPING,2025-04-05 09:10:06
820,26,106.99,9.19,97.80,SHIPPING,2024-12-16 22:31:19
821,42,258.62,15.78,242.84,PAID,2025-10-30 14:26:47
822,32,319.59,61.25,258.34,PACKING,2025-07-10 16:05:57
823,47,26.51,0.13,26.38,CREATED,2024-03-15 21:48:47
824,34,264.81,39.80,225.01,SHIPPING,2024-01-25 14:11:12
825,39,242.48,41.37,201.11,CREATED,2024-04-11 11:18:02
826,29,114.19,26.80,87.39,SHIPPING,2025-07-13 02:18:38
827,44,49.29,2.45,46.84,COMPLETED,2024-05-06 10:10:39
828,21,215.90,24.05,191.85,PAID,2025-04-06 02:09:42
829,15,226.19,27.34,198.85,PAID,2025-03-31 22:36:53
830,10,247.82,0.47,247.35,CREATED,2024-10-29 02:28:20
831,43,68.65,6.64,62.01,SHIPPING,2024-11-06 09:57:11
832,4,258.98,42.44,216.54,SHIPPING,2024-02-08 23:30:27
833,18,252.48,62.16,190.32,PACKING,2024-12-08 19:00:48
834,16,282.44,23.84,258.60,SHIPPING,2025-11-13 14:04:24
835,4,306.12,39.77,266.35,PACKING,2025-10-07 20:49:18
836,48,312.37,67.16,245.21,PAID,2025-12-05 03:48:55
837,7,228.77,38.53,190.24,PAID,2024-09-07 04:35:34
838,43,109.22,20.72,88.50,PACKING,2025-05-03 22:45:21
839,6,305.38,15.54,289.84,PACKING,2025-04-07 21:17:48
840,21,330.78,33.28,297.50,COMPLETED,2025-02-12 17:26:56
841,14,264.75,6.05,258.70,PACKING,2026-01-02 07:44:16
842,25,313.88,37.60,276.28,CREATED,2025-04-18 18:10:44
843,47,130.47,6.48,123.99,CREATED,2025-05-09 13:21:53
844,16,123.49,7.72,115.77,COMPLETED,2024-01-17 18:51:26
845,37,298.46,6.00,292.46,CREATED,2025-11-26 00:09:57
846,17,318.95,49.04,269.91,COMPLETED,2025-03-13 03:43:15
847,10,186.26,19.45,166.81,COMPLETED,2025-04-14 01:48:55
848,20,282.63,34.05,248.58,COMPLETED,2024-03-17 02:56:17
849,25,118.90,23.83,95.07,SHIPPING,2024-07-18 16:35:13
850,19,229.31,0.48,228.83,COMPLETED,2025-09-14 19:24:21
851,15,51.14,10.31,40.83,COMPLETED,2024-12-18 07:27:36
852,7,251.29,3.30,247.99,PACKING,2024-11-03 20:40:25
853,28,176.86,22.13,154.73,COMPLETED,2024-07-10 09:11:07
854,24,212.33,22.55,189.78,SHIPPING,2025-02-02 20:34:44
855,6,295.96,14.38,281.58,COMPLETED,2024-08-31 18:18:30
856,5,236.05,32.32,203.73,PACKING,2025-02-28 15:18:38
857,24,191.47,1.88,189.59,PACKING,2025-07-23 16:33:40
858,47,193.78,28.86,164.92,COMPLETED,2025-02-12 15:31:42
859,40,149.24,24.69,124.55,COMPLETED,2024-08-17 17:44:47
860,3,318.70,17.93,300.77,CREATED,2025-08-17 15:55:16
861,14,207.95,17.25,190.70,COMPLETED,2025-06-15 01:12:32
862,43,154.33,24.49,129.84,COMPLETED,2024-10-25 09:21:17
863,27,311.67,18.51,293.16,SHIPPING,2025-02-18 07:45:26
864,25,247.03,41.46,205.57,PACKING,2024-02-10 16:01:58
865,18,225.67,56.12,169.55,CREATED,2025-07-25 10:04:51
866,24,78.54,9.85,68.69,COMPLETED,2024-11-08 20:28:34
867,2,228.94,32.20,196.74,PACKING,2024-12-23 14:21:18
868,46,339.68,34.37,305.31,CREATED,2025-10-20 19:56:08
869,22,30.96,3.67,27.29,PACKING,2025-07-09 16:32:06
870,48,225.86,53.44,172.42,SHIPPING,2025-02-23 12:01:00
871,18,245.37,14.04,231.33,COMPLETED,2025-09-14 21:27:50
872,34,319.38,53.80,265.58,COMPLETED,2025-01-12 00:05:13
873,44,158.93,8.40,150.53,PAID,2024-03-21 18:37:07
874,12,177.65,10.18,167.47,PACKING,2024-09-03 21:48:34
875,35,41.20,0.86,40.34,PAID,2024-04-08 21:34:16
876,3,149.98,0.63,149.35,COMPLETED,2025-09-15 10:58:16
877,33,108.14,9.84,98.30,CREATED,2024-04-22 21:58:54
878,27,235.55,28.21,207.34,COMPLETED,2024-12-24 14:57:02
879,20,195.10,14.88,180.22,COMPLETED,2024-03-16 06:48:27
880,27,152.93,37.50,115.43,PAID,2026-01-28 10:28:32
881,27,203.67,19.05,184.62,PAID,2024-10-05 00:56:18
882,8,226.94,22.85,204.09,SHIPPING,2025-03-10 07:10:33
883,36,347.58,40.01,307.57,PAID,2025-10-13 11:46:20
884,32,276.46,47.41,229.05,SHIPPING,2024-02-19 19:51:09
885,16,34.59,2.67,31.92,PACKING,2025-09-10 12:20:57
886,29,99.33,11.32,88.01,PACKING,2024-05-18 18:47:33
887,13,309.01,65.54,243.47,COMPLETED,2024-12-15 22:09:06
888,47,313.60,22.86,290.74,COMPLETED,2024-07-17 08:55:31
889,24,51.22,8.83,42.39,PAID,2025-04-07 04:22:48
890,7,150.38,14.34,136.04,CREATED,2026-01-27 03:09:02
891,6,232.88,7.92,224.96,COMPLETED,2024-06-11 03:48:35
892,29,245.57,19.88,225.69,CREATED,2025-06-06 13:50:37
893,35,226.48,43.98,182.50,PAID,2024-01-10 20:03:36
894,24,271.06,5.14,265.92,COMPLETED,2024-06-17 08:24:49
895,22,241.25,8.59,232.66,PACKING,2024-08-31 01:46:27
896,11,66.13,11.78,54.35,SHIPPING,2025-03-24 23:30:11
897,16,33.65,2.87,30.78,PAID,2024-10-21 20:32:41
898,15,189.49,13.57,175.92,COMPLETED,2024-07-22 10:22:01
899,24,21.04,1.56,19.48,CREATED,2025-05-21 00:22:41
900,2,79.22,12.90,66.32,PAID,2025-03-23 14:14:19
901,21,249.35,31.82,217.53,PACKING,2024-02-05 07:18:16
902,12,269.89,57.60,212.29,SHIPPING,2025-04-18 21:30:08
903,13,159.75,3.93,155.82,SHIPPING,2025-10-16 03:36:40
904,48,293.60,7.51,286.09,PAID,2025-09-07 16:14:55
905,27,185.88,4.55,181.33,PACKING,2025-05-24 19:08:49
906,19,270.84,50.42,220.42,PAID,2025-01-23 07:49:48
907,46,23.85,1.37,22.48,PACKING,2025-08-26 20:46:47
908,2,70.49,16.54,53.95,PACKING,2024-02-04 20:02:47
909,29,117.80,8.25,109.55,SHIPPING,2024-12-16 13:53:40
910,24,63.16,1.21,61.95,PACKING,2025-12-21 02:36:28
911,39,149.76,8.19,141.57,PAID,2025-10-25 23:45:36
912,21,104.36,6.61,97.75,SHIPPING,2024-03-13 16:14:53
913,34,294.93,10.62,284.31,SHIPPING,2025-09-25 23:24:13
914,47,136.57,20.44,116.13,PACKING,2024-06-18 00:23:44
915,31,219.52,12.51,207.01,SHIPPING,2024-04-19 22:46:29
916,1,214.59,9.15,205.44,CREATED,2024-01-26 06:51:44
917,15,281.21,62.90,218.31,SHIPPING,2025-08-16 00:24:11
918,34,173.18,7.90,165.28,PACKING,2025-06-27 13:31:55
919,45,35.69,6.06,29.63,SHIPPING,2024-05-28 08:47:33
920,17,169.32,2.75,166.57,PACKING,2025-12-27 23:09:16
921,1,201.26,8.10,193.16,PACKING,2024-09-25 09:40:45
922,46,139.41,0.67,138.74,SHIPPING,2025-06-25 06:22:17
923,46,241.26,1.36,239.90,PACKING,2025-09-09 00:17:19
924,31,235.21,7.35,227.86,CREATED,2025-01-15 03:03:20
925,19,308.14,11.82,296.32,PACKING,2025-12-11 17:25:06
926,37,225.55,7.12,218.43,COMPLETED,2024-05-14 14:58:17
927,11,86.34,1.36,84.98,CREATED,2026-01-08 19:53:13
928,46,69.74,2.33,67.41,PAID,2025-11-15 05:30:12
929,25,83.55,10.52,73.03,SHIPPING,2024-12-04 02:09:05
930,15,194.86,3.39,191.47,PAID,2024-02-05 23:45:21
931,40,213.26,11.30,201.96,PAID,2025-11-01 16:16:54
932,36,96.18,18.87,77.31,CREATED,2024-04-01 13:02:21
933,34,102.26,11.83,90.43,COMPLETED,2026-01-18 17:01:23
934,43,317.47,39.25,278.22,SHIPPING,2024-01-28 06:26:38
935,1,152.77,19.43,133.34,PAID,2024-05-01 13:15:57
936,6,183.58,27.51,156.07,SHIPPING,2025-01-05 20:09:02
937,27,88.24,17.85,70.39,PACKING,2025-10-31 07:02:13
938,13,251.80,44.42,207.38,COMPLETED,2024-04-20 13:49:42
939,50,101.91,17.49,84.42,SHIPPING,2025-07-19 19:09:08
940,43,43.76,4.40,39.36,COMPLETED,2025-10-19 06:42:58
941,21,192.34,17.11,175.23,CREATED,2024-02-18 12:39:21
942,47,270.42,2.66,267.76,PAID,2024-10-15 03:51:22
943,25,193.39,20.50,172.89,CREATED,2025-12-29 19:27:45
944,5,39.33,0.93,38.40,SHIPPING,2025-09-13 19:32:38
945,19,228.92,19.33,209.59,SHIPPING,2025-11-26 01:35:37
946,29,272.58,63.34,209.24,PACKING,2024-11-29 15:08:27
947,50,17.89,1.00,16.89,COMPLETED,2024-08-16 21:23:37
948,20,74.72,3.55,71.17,PAID,2025-01-12 06:59:17
949,16,255.99,44.01,211.98,COMPLETED,2025-11-20 18:11:21
950,18,193.02,40.76,152.26,PACKING,2025-08-29 08:39:40
951,8,346.97,58.55,288.42,CREATED,2024-11-11 15:28:03
952,40,111.19,25.68,85.51,PACKING,2024-12-31 15:34:13
953,1,207.76,25.55,182.21,PACKING,2024-08-29 09:11:18
954,3,300.85,56.72,244.13,CREATED,2025-12-10 23:00:02
955,27,14.53,1.76,12.77,CREATED,2025-09-17 16:26:41
956,5,342.39,85.42,256.97,COMPLETED,2025-04-24 02:19:31
957,17,138.18,15.94,122.24,SHIPPING,2024-07-19 07:33:05
958,14,191.54,37.61,153.93,SHIPPING,2025-11-05 22:47:28
959,5,253.55,28.45,225.10,COMPLETED,2026-01-20 10:36:19
960,31,163.46,13.12,150.34,PAID,2024-04-28 01:22:32
961,21,221.07,46.03,175.04,PAID,2024-06-01 17:27:31
962,37,41.66,10.10,31.56,COMPLETED,2025-10-17 13:33:41
963,35,108.77,13.12,95.65,PACKING,2025-09-17 16:27:52
964,37,206.60,16.04,190.56,PAID,2024-12-10 20:44:21
965,32,79.09,13.52,65.57,COMPLETED,2024-02-12 05:00:17
966,45,217.32,27.84,189.48,SHIPPING,2024-09-18 06:02:56
967,36,136.25,4.46,131.79,SHIPPING,2024-10-29 01:59:38
968,33,181.20,8.95,172.25,SHIPPING,2025-05-12 00:46:19
969,6,157.07,12.53,144.54,PACKING,2025-01-22 03:32:45
970,34,141.76,0.68,141.08,SHIPPING,2025-09-28 00:47:38
971,1,45.37,4.85,40.52,PACKING,2025-12-19 15:40:18
972,10,255.74,49.54,206.20,CREATED,2024-02-15 09:35:40
973,32,318.71,2.08,316.63,CREATED,2024-10-27 00:46:54
974,36,271.86,24.93,246.93,CREATED,2024-11-02 23:54:41
975,25,195.19,0.47,194.72,SHIPPING,2024-06-21 15:10:48
976,39,287.53,8.50,279.03,COMPLETED,2024-03-14 01:43:28
977,12,138.05,13.55,124.50,COMPLETED,2025-07-23 08:09:02
978,45,336.06,37.45,298.61,CREATED,2025-01-23 09:03:34
979,44,213.91,22.24,191.67,CREATED,2025-09-11 07:59:36
980,8,154.34,11.30,143.04,COMPLETED,2025-12-22 14:51:17
981,49,49.81,10.75,39.06,SHIPPING,2024-08-25 15:57:01
982,33,173.82,13.93,159.89,PACKING,2024-08-27 00:57:11
983,30,53.77,5.62,48.15,PACKING,2024-12-12 11:14:27
984,41,82.41,2.01,80.40,PAID,2024-05-15 22:01:08
985,25,205.51,44.24,161.27,PACKING,2024-04-29 11:01:04
986,44,235.60,21.40,214.20,PACKING,2024-08-01 14:19:27
987,11,131.70,0.68,131.02,PACKING,2025-10-15 22:09:31
988,31,342.01,33.86,308.15,COMPLETED,2024-07-18 11:27:26
989,50,245.89,28.62,217.27,COMPLETED,2025-09-30 07:33:57
990,19,29.51,4.67,24.84,PAID,2025-03-07 20:36:36
991,11,208.13,8.00,200.13,PACKING,2024-12-20 01:34:37
992,40,61.07,0.85,60.22,SHIPPING,2024-01-19 13:54:13
993,7,41.95,6.00,35.95,SHIPPING,2024-10-17 13:33:20
994,8,43.48,7.36,36.12,COMPLETED,2025-06-02 06:04:33
995,16,189.05,33.78,155.27,PACKING,2025-07-26 13:59:59
996,13,137.06,3.76,133.30,CREATED,2026-01-07 14:55:49
997,1,44.49,6.01,38.48,PAID,2025-12-24 04:08:11
998,4,239.53,13.22,226.31,COMPLETED,2025-09-14 22:43:49
999,16,175.91,36.67,139.24,SHIPPING,2025-10-30 16:10:06
1000,4,228.47,50.20,178.27,PACKING,2024-12-14 21:19:45
1001,18,270.31,26.66,243.65,COMPLETED,2024-03-10 23:40:37
1002,3,192.31,6.61,185.70,PACKING,2024-03-24 09:32:43
1003,16,210.39,24.21,186.18,CREATED,2024-01-19 19:31:29
1004,1,276.09,41.82,234.27,SHIPPING,2024-09-30 19:24:29
1005,20,216.95,43.55,173.40,CREATED,2025-05-27 10:19:53
1006,45,270.09,20.26,249.83,COMPLETED,2025-06-22 16:10:13
1007,24,324.44,41.30,283.14,COMPLETED,2025-03-19 07:54:22
1008,22,227.32,42.35,184.97,COMPLETED,2025-10-21 05:08:23
1009,1,312.16,74.81,237.35,SHIPPING,2025-08-05 16:06:09
1010,31,189.47,6.84,182.63,SHIPPING,2025-03-23 21:19:36
1011,21,69.88,10.45,59.43,COMPLETED,2025-11-04 11:45:48
1012,2,262.39,28.38,234.01,COMPLETED,2024-11-13 03:52:42
1013,46,217.09,34.73,182.36,CREATED,2024-04-28 03:38:58
1014,21,46.86,4.85,42.01,CREATED,2024-05-07 12:48:47
1015,43,46.85,0.51,46.34,COMPLETED,2025-08-31 05:28:39
1016,13,301.37,52.70,248.67,PACKING,2024-12-01 20:22:07
1017,23,237.28,41.47,195.81,PACKING,2025-02-15 11:31:23
1018,15,174.21,39.44,134.77,SHIPPING,2025-11-24 23:56:53
1019,25,77.79,12.63,65.16,COMPLETED,2024-08-01 18:11:48
1020,47,303.74,74.70,229.04,SHIPPING,2025-02-04 10:30:45
1021,45,40.35,2.05,38.30,CREATED,2024-09-21 01:13:56
1022,44,179.72,4.91,174.81,PAID,2025-07-20 06:01:05
1023,41,162.88,34.19,128.69,COMPLETED,2024-04-04 18:54:11
1024,33,147.33,7.65,139.68,PAID,2025-08-04 09:12:09
1025,17,128.23,3.37,124.86,PAID,2024-04-30 14:06:04
1026,7,50.44,8.65,41.79,COMPLETED,2024-09-17 02:18:02
1027,25,179.32,1.51,177.81,CREATED,2024-03-26 06:00:21
1028,14,272.49,39.07,233.42,CREATED,2025-05-27 08:00:44
1029,26,114.21,0.62,113.59,COMPLETED,2024-12-31 04:59:44
1030,36,29.28,0.87,28.41,SHIPPING,2024-07-16 13:03:25
1031,32,212.13,21.67,190.46,COMPLETED,2025-10-10 16:03:21
1032,40,216.21,16.14,200.07,SHIPPING,2024-03-09 18:47:20
1033,15,158.69,17.77,140.92,SHIPPING,2025-09-04 22:49:21
1034,50,192.66,34.55,158.11,COMPLETED,2024-05-11 23:29:41
1035,30,60.57,10.76,49.81,SHIPPING,2024-11-06 14:31:29
1036,49,276.43,49.31,227.12,PAID,2024-02-26 00:07:33
1037,47,62.79,10.07,52.72,COMPLETED,2025-06-04 23:41:56
1038,14,180.75,5.96,174.79,COMPLETED,2025-08-11 09:39:51
1039,20,137.51,30.47,107.04,COMPLETED,2025-07-21 17:04:39
1040,16,321.50,78.57,242.93,PACKING,2024-08-09 15:21:05
1041,34,179.55,23.89,155.66,PAID,2024-12-25 19:52:47
1042,42,230.23,48.91,181.32,PAID,2024-01-04 20:21:33
1043,36,345.79,71.63,274.16,PAID,2025-11-27 08:56:35
1044,26,316.53,47.47,269.06,SHIPPING,2025-08-30 15:27:46
1045,35,155.25,13.62,141.63,COMPLETED,2024-04-21 08:11:10
1046,23,307.94,40.75,267.19,SHIPPING,2025-01-23 21:01:51
1047,34,43.36,3.38,39.98,PAID,2024-07-23 19:59:15
1048,36,22.69,0.32,22.37,CREATED,2024-07-29 18:29:38
1049,15,340.87,38.02,302.85,SHIPPING,2025-06-13 18:10:04
1050,8,113.59,26.37,87.22,COMPLETED,2024-07-22 21:29:54
1051,33,141.98,34.57,107.41,PACKING,2025-02-08 07:49:55
1052,4,210.30,49.79,160.51,CREATED,2024-02-27 00:00:21
1053,4,162.41,34.86,127.55,COMPLETED,2025-08-14 07:44:37
1054,32,64.86,1.72,63.14,CREATED,2024-08-20 22:13:58
1055,33,156.86,17.28,139.58,SHIPPING,2024-08-18 13:52:15
1056,47,135.50,31.93,103.57,SHIPPING,2025-05-19 13:56:08
1057,26,144.32,17.96,126.36,COMPLETED,2025-02-11 18:44:03
1058,22,188.12,43.14,144.98,COMPLETED,2025-07-15 09:05:38
1059,29,174.95,29.73,145.22,SHIPPING,2024-04-19 18:11:49
1060,36,253.09,42.96,210.13,CREATED,2025-10-23 08:13:09
1061,37,133.44,25.52,107.92,PACKING,2024-09-04 02:15:43
1062,21,22.08,4.92,17.16,SHIPPING,2024-02-14 04:09:16
1063,1,205.55,9.38,196.17,CREATED,2024-07-07 12:36:56
1064,41,345.65,72.67,272.98,PACKING,2024-06-15 03:07:37
1065,15,215.35,35.24,180.11,COMPLETED,2025-11-07 07:45:23
1066,15,62.62,9.95,52.67,PAID,2025-06-26 08:05:03
1067,41,96.61,16.02,80.59,SHIPPING,2024-05-06 13:25:49
1068,48,245.85,59.43,186.42,PAID,2025-09-19 13:13:02
1069,28,79.86,14.54,65.32,PACKING,2025-03-23 19:32:26
1070,8,189.27,32.40,156.87,PAID,2025-01-18 17:32:46
1071,43,16.17,3.99,12.18,COMPLETED,2025-06-09 18:07:09
1072,15,148.96,24.67,124.29,CREATED,2024-04-11 10:15:24
1073,30,193.50,28.25,165.25,CREATED,2024-07-13 05:32:45
1074,19,324.95,77.80,247.15,PACKING,2024-02-21 09:43:55
1075,15,337.25,74.84,262.41,CREATED,2025-07-09 19:57:51
1076,11,289.20,72.06,217.14,PACKING,2025-07-31 01:55:50
1077,36,215.73,15.98,199.75,COMPLETED,2025-12-20 22:14:48
1078,50,333.00,14.05,318.95,PAID,2024-02-05 02:52:34
1079,30,28.26,0.74,27.52,SHIPPING,2025-06-02 14:39:48
1080,16,315.78,49.95,265.83,CREATED,2025-01-20 12:29:59
1081,26,57.07,13.27,43.80,CREATED,2024-12-13 09:22:45
1082,5,293.64,56.74,236.90,PACKING,2025-01-18 01:24:16
1083,6,107.24,19.62,87.62,CREATED,2025-11-15 16:56:18
1084,42,28.81,4.34,24.47,CREATED,2024-03-19 22:15:24
1085,37,305.51,50.16,255.35,SHIPPING,2025-07-08 01:40:29
1086,41,256.18,46.63,209.55,PAID,2025-12-13 23:35:07
1087,23,126.32,7.71,118.61,PACKING,2024-10-06 22:32:28
1088,30,54.90,4.91,49.99,PAID,2024-10-05 17:09:35
1089,17,340.87,71.45,269.42,SHIPPING,2024-06-12 21:35:50
1090,9,317.87,54.12,263.75,CREATED,2024-07-13 00:22:58
1091,30,229.91,39.55,190.36,COMPLETED,2025-07-29 05:53:33
1092,39,14.70,3.36,11.34,PAID,2024-03-03 23:50:51
1093,39,122.52,2.17,120.35,SHIPPING,2025-08-17 19:47:29
1094,15,156.61,8.64,147.97,PAID,2024-11-16 22:25:56
1095,43,38.06,1.65,36.41,PAID,2025-08-07 16:34:47
1096,37,252.10,23.70,228.40,PAID,2025-10-25 06:49:04
1097,1,60.79,1.55,59.24,CREATED,2024-04-06 18:32:00
1098,5,165.40,3.73,161.67,PACKING,2024-11-06 16:18:49
1099,45,270.97,67.09,203.88,PAID,2025-11-03 05:06:36
1100,38,51.51,10.52,40.99,PACKING,2025-07-04 15:54:31
1101,21,133.62,6.50,127.12,PAID,2026-02-01 16:56:30
1102,10,54.55,0.31,54.24,SHIPPING,2025-05-22 07:38:27
1103,17,309.10,54.87,254.23,CREATED,2024-04-25 23:34:46
1104,36,85.73,9.83,75.90,PACKING,2025-07-16 13:53:51
1105,39,345.30,79.77,265.53,PAID,2024-04-19 20:16:30
1106,9,163.13,11.43,151.70,PACKING,2024-11-04 23:28:38
1107,16,96.05,15.37,80.68,COMPLETED,2025-11-26 21:49:28
1108,40,95.74,23.18,72.56,SHIPPING,2025-08-27 03:19:08
1109,3,20.41,1.40,19.01,SHIPPING,2025-11-23 19:22:46
1110,50,241.14,54.85,186.29,CREATED,2024-10-07 14:14:26
1111,36,79.25,4.40,74.85,COMPLETED,2024-06-15 00:30:48
1112,34,170.55,37.01,133.54,CREATED,2025-08-12 13:53:49
1113,16,189.55,33.24,156.31,CREATED,2025-08-07 11:52:07
1114,16,220.73,9.62,211.11,SHIPPING,2024-09-24 01:20:57
1115,16,345.36,57.95,287.41,COMPLETED,2024-09-19 01:44:59
1116,31,36.93,0.42,36.51,PAID,2025-08-27 23:52:25
1117,3,205.49,21.75,183.74,PACKING,2024-09-23 02:08:30
1118,35,126.46,12.87,113.59,CREATED,2024-02-25 10:41:58
1119,20,117.53,24.18,93.35,PACKING,2024-09-09 23:35:44
1120,30,80.02,12.72,67.30,PAID,2025-02-01 03:16:56
1121,19,176.09,42.65,133.44,COMPLETED,2025-09-02 20:53:17
1122,39,39.15,0.80,38.35,CREATED,2024-01-01 13:55:18
1123,11,262.85,64.69,198.16,COMPLETED,2025-10-25 00:05:20
1124,19,96.03,8.50,87.53,COMPLETED,2025-04-29 07:33:07
1125,26,291.48,19.89,271.59,PACKING,2025-10-29 09:38:46
1126,18,70.18,8.12,62.06,CREATED,2024-07-02 07:35:37
1127,50,20.24,2.50,17.74,SHIPPING,2024-09-11 20:09:36
1128,38,255.57,45.24,210.33,COMPLETED,2025-04-27 17:27:54
1129,21,208.30,27.00,181.30,PACKING,2025-09-15 07:50:13
1130,41,204.77,27.28,177.49,PACKING,2025-10-25 20:40:06
1131,47,98.22,11.48,86.74,SHIPPING,2025-11-27 21:44:37
1132,24,326.07,0.00,326.07,PACKING,2024-10-28 21:14:36
1133,19,42.22,4.58,37.64,PAID,2024-04-28 03:04:19
1134,16,322.29,63.17,259.12,PACKING,2025-09-21 23:10:05
1135,33,140.72,0.01,140.71,PACKING,2024-08-30 00:10:37
1136,38,214.25,8.69,205.56,SHIPPING,2025-09-16 18:25:09
1137,31,347.15,47.35,299.80,SHIPPING,2024-01-16 12:19:40
1138,41,289.49,32.09,257.40,PACKING,2024-12-16 13:27:36
1139,10,167.66,7.66,160.00,PAID,2025-07-28 16:05:09
1140,5,69.03,5.29,63.74,CREATED,2024-11-05 13:08:26
1141,17,272.33,38.47,233.86,PACKING,2025-04-05 21:47:20
1142,16,145.51,18.81,126.70,CREATED,2025-10-07 18:38:36
1143,1,311.23,77.72,233.51,PAID,2025-06-25 07:08:25
1144,28,11.11,2.35,8.76,PAID,2025-03-11 12:02:54
1145,21,166.23,29.31,136.92,CREATED,2024-05-17 03:40:25
1146,42,277.38,31.30,246.08,CREATED,2024-07-31 00:27:02
1147,24,55.81,7.83,47.98,PACKING,2024-01-28 10:13:53
1148,7,210.54,7.16,203.38,COMPLETED,2024-02-14 03:02:47
1149,25,201.01,49.19,151.82,PACKING,2024-05-08 11:58:22
1150,1,178.02,26.91,151.11,COMPLETED,2025-10-22 08:33:09
1151,49,167.28,7.70,159.58,COMPLETED,2025-01-13 07:42:30
1152,17,211.21,10.62,200.59,SHIPPING,2024-05-22 11:54:41
1153,29,148.12,34.54,113.58,COMPLETED,2024-10-13 08:38:08
1154,25,73.94,2.51,71.43,PACKING,2025-05-12 19:12:54
1155,2,273.89,12.90,260.99,SHIPPING,2025-09-30 00:07:38
1156,10,183.37,16.08,167.29,COMPLETED,2024-01-16 04:36:09
1157,22,170.55,31.26,139.29,CREATED,2025-07-29 15:43:46
1158,1,20.21,2.47,17.74,CREATED,2024-11-06 21:35:22
1159,13,308.21,57.41,250.80,PAID,2025-04-30 13:06:45
1160,33,335.82,66.21,269.61,PACKING,2025-07-16 20:40:56
1161,41,35.02,6.12,28.90,SHIPPING,2024-06-02 02:29:17
1162,18,46.58,0.66,45.92,COMPLETED,2025-10-27 06:06:06
1163,20,87.69,8.53,79.16,PACKING,2025-06-05 09:07:34
1164,31,118.67,24.91,93.76,SHIPPING,2024-12-27 11:37:36
1165,24,179.49,18.94,160.55,SHIPPING,2024-01-26 04:18:28
1166,34,105.94,7.74,98.20,CREATED,2026-01-17 22:16:28
1167,19,126.72,24.86,101.86,SHIPPING,2024-05-30 11:17:22
1168,47,320.50,36.25,284.25,COMPLETED,2025-01-18 13:57:04
1169,23,24.87,0.95,23.92,SHIPPING,2025-07-28 13:49:13
1170,4,165.12,29.47,135.65,CREATED,2026-01-19 02:19:23
1171,35,93.91,7.76,86.15,SHIPPING,2024-09-24 03:54:22
1172,50,166.42,10.84,155.58,CREATED,2025-07-15 15:37:51
1173,25,227.28,10.78,216.50,PACKING,2024-09-23 17:45:40
1174,7,89.00,17.61,71.39,COMPLETED,2024-02-01 07:22:26
1175,38,203.44,14.61,188.83,CREATED,2025-10-04 04:24:10
1176,34,325.78,11.54,314.24,SHIPPING,2024-03-03 22:24:52
1177,13,225.39,21.18,204.21,COMPLETED,2025-09-14 12:42:23
1178,38,292.91,67.80,225.11,CREATED,2025-01-04 22:25:55
1179,16,223.79,52.41,171.38,COMPLETED,2025-06-27 04:15:28
1180,2,297.18,30.23,266.95,COMPLETED,2024-01-10 13:41:01
1181,7,187.38,20.32,167.06,CREATED,2024-10-02 12:02:00
1182,16,258.47,31.81,226.66,PAID,2024-11-05 06:04:34
1183,29,120.31,0.68,119.63,PACKING,2025-08-15 01:28:44
1184,4,182.02,12.65,169.37,COMPLETED,2024-07-17 15:19:04
1185,33,287.25,39.74,247.51,PAID,2024-11-19 14:14:37
1186,22,269.88,23.82,246.06,PACKING,2025-08-15 16:41:03
1187,45,133.23,29.01,104.22,PACKING,2025-03-23 19:55:03
1188,30,21.04,0.97,20.07,PACKING,2025-06-20 23:52:10
1189,47,234.51,14.14,220.37,PAID,2024-06-16 16:39:15
1190,4,67.18,2.58,64.60,SHIPPING,2025-05-17 00:34:52
1191,3,210.31,16.49,193.82,CREATED,2024-09-04 02:27:04
1192,29,64.28,4.95,59.33,PACKING,2024-11-29 17:16:51
1193,21,252.63,47.76,204.87,CREATED,2025-12-19 03:48:24
1194,44,30.06,2.15,27.91,CREATED,2025-06-07 00:31:08
1195,31,268.75,3.52,265.23,CREATED,2025-07-17 21:34:57
1196,30,91.74,20.40,71.34,CREATED,2024-12-17 13:23:26
1197,21,80.38,4.37,76.01,PAID,2024-07-07 04:48:36
1198,32,279.57,31.82,247.75,SHIPPING,2025-09-04 11:07:53
1199,26,24.30,1.88,22.42,COMPLETED,2025-06-29 17:01:38
1200,42,119.57,2.53,117.04,PAID,2024-09-22 13:39:39
1201,47,284.80,53.64,231.16,SHIPPING,2024-01-14 06:23:34
