id,order_id,variant_id,quantity,unit_price
6392,1528,195,5,227.17
6393,486,71,2,27.17
6394,1882,473,5,18.24
6395,38,76,1,70.68
6396,259,47,4,43.46
6397,917,87,3,101.95
6398,1295,28,5,115.98
6399,9,254,3,171.51
6400,975,470,4,74.22
6401,17,562,1,198.35
6402,1926,213,2,231.67
6403,126,311,4,100.87
6404,1688,562,3,198.35
6405,688,346,2,227.91
6406,8,5,5,12.49
6407,356,116,1,241.41
6408,1509,486,1,102.52
6409,1902,542,3,121.96
6410,364,461,3,113.26
6411,687,496,5,152.06
6412,556,362,4,232.13
6413,582,590,2,208.71
6414,1316,312,2,197.62
6415,748,522,4,215.65
6416,1154,320,4,208
6417,154,99,2,224.67
6418,1189,126,3,87.32
6419,1265,319,3,189.91
6420,905,554,5,135.66
6421,1710,211,1,185.35
6422,674,541,3,129.94
6423,758,91,1,47.18
6424,800,120,1,196.86
6425,1229,581,1,122.34
6426,109,474,1,38.64
6427,1694,86,2,139.57
6428,1384,87,3,101.95
6429,203,52,4,152.05
6430,1671,494,1,196.25
6431,549,59,2,8.03
6432,123,232,4,160.25
6433,1558,357,5,247.37
6434,647,443,3,214.05
6435,1355,234,3,18.83
6436,1647,83,5,206.15
6437,1454,471,1,34.17
6438,194,310,1,180.45
6439,463,326,2,169.54
6440,1987,274,2,205.83
6441,954,435,2,130.55
6442,739,49,5,233.39
6443,1741,344,2,147.77
6444,1530,467,5,37.25
6445,531,172,5,48.51
6446,994,471,5,34.17
6447,1386,236,2,41.34
6448,645,258,2,139.54
6449,1283,480,5,188.06
6450,16,560,1,233.09
6451,560,185,3,28.86
6452,1701,70,3,65.36
6453,196,34,2,31.65
6454,519,365,5,61.37
6455,1652,352,4,35.94
6456,744,317,3,136.16
6457,273,499,1,21.14
6458,1975,383,3,196.36
6459,1862,179,1,81.74
6460,1480,190,5,228.66
6461,380,367,2,64.54
6462,1621,15,4,112.55
6463,1094,593,3,102.68
6464,485,490,4,136.35
6465,1577,350,4,189.88
6466,411,509,1,37.72
6467,244,501,5,203.03
6468,917,183,3,164.88
6469,1048,149,1,21.72
6470,1236,542,4,121.96
6471,339,540,4,116.61
6472,1792,259,1,63.94
6473,1928,82,1,223.97
6474,500,26,5,215.95
6475,1685,22,5,109.39
6476,696,238,4,71.19
6477,617,578,3,142.5
6478,1032,109,1,240.15
6479,1283,170,2,139
6480,1129,169,3,109.98
6481,1505,470,4,74.22
6482,863,228,1,217.27
6483,634,572,3,126.63
6484,536,199,1,10.35
6485,592,131,4,42.26
6486,713,343,1,233.56
6487,1507,206,3,175.52
6488,996,494,2,196.25
6489,173,359,3,243.4
6490,514,239,3,125.37
6491,1951,303,3,176.14
6492,1317,434,5,216.37
6493,1429,73,2,82.6
6494,1238,191,5,37.97
6495,843,93,2,63.4
6496,1245,524,3,36.66
6497,677,568,5,197.94
6498,99,473,2,18.24
6499,590,207,3,130.56
6500,251,368,3,236.39
6501,1582,14,4,94.95
6502,954,502,5,135.74
6503,317,367,4,64.54
6504,853,574,3,236.61
6505,744,256,1,104.26
6506,1194,97,5,174.68
6507,1062,166,2,173.26
6508,678,546,4,120.07
6509,355,186,2,78.62
6510,1180,276,2,229.5
6511,809,66,2,100.86
6512,558,52,4,152.05
6513,902,106,5,45.36
6514,629,320,4,208
6515,1915,571,2,65.96
6516,1235,230,1,30.93
6517,1025,33,5,81.44
6518,1329,125,4,133.92
6519,15,219,4,111.21
6520,1208,355,3,88.22
6521,1946,12,1,79.33
6522,1021,16,5,95.78
6523,1159,462,3,37.99
6524,1302,446,4,106.81
6525,409,207,3,130.56
6526,1388,442,2,82.44
6527,661,590,4,208.71
6528,956,134,2,45.21
6529,300,521,1,110.4
6530,29,30,1,76.12
6531,1050,481,3,129.33
6532,650,245,5,172.77
6533,1227,258,1,139.54
6534,1245,6,5,173.19
6535,685,246,4,108.45
6536,461,218,1,68.19
6537,314,162,5,67.27
6538,1808,391,4,112.06
6539,1119,425,3,172.85
6540,1498,591,3,165.89
6541,234,109,2,240.15
6542,867,11,4,224.42
6543,584,271,5,29.3
6544,1157,590,1,208.71
6545,661,556,1,155.56
6546,1383,129,5,212.34
6547,567,248,3,171.77
6548,1510,41,3,187.24
6549,675,39,5,19.4
6550,233,7,2,192.11
6551,766,169,2,109.98
6552,1466,2,3,198.24
6553,1291,595,4,114.2
6554,1059,431,3,93.14
6555,1741,478,3,243.97
6556,654,10,2,159.19
6557,798,201,5,115.79
6558,1490,459,4,150.38
6559,1907,324,3,180.84
6560,408,371,5,207.69
6561,1011,548,2,157.52
6562,1531,319,2,189.91
6563,1153,599,5,117.25
6564,1593,597,4,25.44
6565,826,537,2,227.69
6566,1573,101,1,172
6567,506,108,2,166.82
6568,656,156,4,139.02
6569,1560,511,3,98.99
6570,29,155,1,188.9
6571,1872,79,2,23.89
6572,468,571,1,65.96
6573,1636,147,2,195.72
6574,250,284,1,165.87
6575,695,117,3,127.59
6576,436,377,5,61.88
6577,426,208,3,137.8
6578,438,317,4,136.16
6579,759,589,3,160.43
6580,653,513,2,15.33
6581,418,122,5,248.73
6582,1485,71,4,27.17
6583,712,321,1,32.57
6584,378,523,4,195.84
6585,687,274,5,205.83
6586,100,279,2,200.56
6587,762,78,2,119.86
6588,1472,283,4,180.56
6589,1261,398,4,18.48
6590,928,546,5,120.07
6591,1794,558,2,154.68
6592,1829,217,1,95.1
6593,1924,120,5,196.86
6594,1023,458,5,8.24
6595,1047,407,2,240.64
6596,1074,203,1,7.03
6597,1094,110,3,158.74
6598,629,360,1,243.58
6599,278,81,1,178.78
6600,884,497,4,227.24
6601,103,180,5,214.69
6602,1071,198,2,199.58
6603,1628,349,5,179.18
6604,477,551,4,154.7
6605,60,18,3,46.31
6606,316,179,3,81.74
6607,1072,257,3,136.26
6608,1963,466,3,35.22
6609,143,406,4,209.08
6610,417,161,4,8.72
6611,1612,289,1,117.41
6612,1376,525,5,33.72
6613,760,240,2,87.91
6614,288,414,4,26.9
6615,1495,343,4,233.56
6616,1282,276,4,229.5
6617,387,231,3,132.58
6618,741,491,4,142.78
6619,1400,50,2,21
6620,864,230,2,30.93
6621,793,393,2,110.24
6622,1709,70,3,65.36
6623,1758,561,4,91.92
6624,53,68,3,197.36
6625,1969,351,5,23.35
6626,1861,394,3,33.17
6627,499,58,5,117.15
6628,1056,26,3,215.95
6629,1516,368,5,236.39
6630,868,425,5,172.85
6631,934,352,2,35.94
6632,910,250,3,66.45
6633,1246,574,1,236.61
6634,203,504,4,52.52
6635,1704,411,4,179.94
6636,1327,401,1,49.76
6637,786,64,2,179.34
6638,1026,59,5,8.03
6639,1275,113,4,138.62
6640,1472,340,2,151.05
6641,288,343,2,233.56
6642,1046,479,3,113.19
6643,559,478,1,243.97
6644,1975,230,1,30.93
6645,1191,371,1,207.69
6646,1816,299,2,244.63
6647,1119,36,3,40.88
6648,369,600,5,64.63
6649,865,548,4,157.52
6650,941,256,4,104.26
6651,918,346,2,227.91
6652,1988,596,1,181.75
6653,1636,354,2,185.7
6654,270,579,1,193.72
6655,211,5,2,12.49
6656,1474,343,3,233.56
6657,321,304,4,93.2
6658,553,300,2,239.04
6659,523,115,5,226.48
6660,287,501,4,203.03
6661,684,557,3,214.74
6662,404,320,1,208
6663,828,472,1,115.1
6664,971,97,5,174.68
6665,307,69,4,68.48
6666,1069,98,1,176.81
6667,1579,430,5,210.25
6668,1336,237,5,135.53
6669,1061,185,5,28.86
6670,942,481,2,129.33
6671,800,112,3,81.23
6672,1899,122,1,248.73
6673,1200,418,1,239.74
6674,892,357,2,247.37
6675,1260,451,5,92.33
6676,106,258,4,139.54
6677,92,480,3,188.06
6678,1301,419,2,79.09
6679,1912,354,5,185.7
6680,1549,328,2,71.64
6681,1108,306,4,232.45
6682,1097,431,2,93.14
6683,327,2,5,198.24
6684,119,37,5,138.45
6685,1565,194,5,12.12
6686,550,152,3,177.46
6687,106,574,1,236.61
6688,173,285,5,95.54
6689,700,576,1,151.56
6690,1008,205,1,91.2
6691,549,53,3,88.37
6692,1345,527,1,41.86
6693,380,452,3,154.1
6694,160,228,2,217.27
6695,1470,531,2,64.24
6696,310,208,1,137.8
6697,501,506,2,37.78
6698,1501,383,1,196.36
6699,303,500,1,179.13
6700,1197,145,3,22.77
6701,190,447,1,9.67
6702,800,492,4,174.3
6703,1063,100,4,43.17
6704,504,512,1,181.18
6705,1613,367,1,64.54
6706,276,437,4,194.26
6707,1810,173,5,214.37
6708,1944,129,2,212.34
6709,826,409,4,19.08
6710,734,402,4,13.66
6711,62,184,4,187.08
6712,924,133,1,22.09
6713,762,221,5,20.79
6714,1363,592,4,243.21
6715,98,483,2,154.7
6716,1079,140,2,154.37
6717,881,34,1,31.65
6718,483,162,1,67.27
6719,507,590,1,208.71
6720,622,597,2,25.44
6721,1945,245,1,172.77
6722,595,367,4,64.54
6723,766,164,1,233.68
6724,739,327,4,242.1
6725,168,194,1,12.12
6726,957,597,4,25.44
6727,700,557,2,214.74
6728,294,454,1,245.66
6729,1751,248,1,171.77
6730,85,133,5,22.09
6731,946,138,2,130.32
6732,1257,21,5,197
6733,18,157,4,85.88
6734,152,263,5,114.14
6735,155,112,3,81.23
6736,1782,573,3,140.64
6737,1751,430,1,210.25
6738,941,600,4,64.63
6739,723,171,1,179.82
6740,1390,427,3,129.4
6741,404,101,5,172
6742,526,572,4,126.63
6743,300,34,2,31.65
6744,864,5,4,12.49
6745,1932,355,5,88.22
6746,523,237,4,135.53
6747,1423,218,1,68.19
6748,669,590,4,208.71
6749,1919,533,5,28.56
6750,297,180,2,214.69
6751,1193,548,4,157.52
6752,50,403,1,142.82
6753,1989,375,4,153.81
6754,1549,429,2,221.89
6755,844,525,3,33.72
6756,1108,320,2,208
6757,123,160,2,102.98
6758,1526,358,3,178.19
6759,988,84,1,78.24
6760,1761,11,2,224.42
6761,1181,287,3,210.74
6762,219,365,1,61.37
6763,205,416,1,221.94
6764,591,306,3,232.45
6765,26,180,1,214.69
6766,1607,244,1,60.13
6767,1121,35,2,205.17
6768,1905,506,2,37.78
6769,1809,505,4,34.36
6770,1089,94,5,179.65
6771,1253,10,5,159.19
6772,1725,228,5,217.27
6773,1551,125,1,133.92
6774,1866,19,3,104.09
6775,215,318,5,177.82
6776,1774,342,5,145.58
6777,772,339,2,9.27
6778,1018,70,3,65.36
6779,651,600,4,64.63
6780,898,454,2,245.66
6781,300,547,2,179.19
6782,1837,123,3,152.2
6783,835,441,1,145.91
6784,581,202,4,182.83
6785,1598,513,1,15.33
6786,1945,192,4,177.21
6787,1323,254,5,171.51
6788,1341,138,2,130.32
6789,779,319,2,189.91
6790,1790,83,1,206.15
6791,1505,239,3,125.37
6792,1793,236,1,41.34
6793,1136,234,4,18.83
6794,1189,6,4,173.19
6795,1446,261,3,103.81
6796,85,15,2,112.55
6797,1658,469,1,46.6
6798,298,393,3,110.24
6799,222,380,4,189.1
6800,840,151,4,222.77
6801,1800,108,5,166.82
6802,1159,69,3,68.48
6803,1727,98,3,176.81
6804,1576,148,1,189.09
6805,1565,142,2,68.4
6806,1133,466,1,35.22
6807,100,190,5,228.66
6808,1179,570,5,176.81
6809,629,289,4,117.41
6810,52,445,1,223.15
6811,1626,481,3,129.33
6812,469,418,3,239.74
6813,1677,12,2,79.33
6814,1332,24,2,89.79
6815,233,423,3,80.89
6816,1623,493,3,64.05
6817,1446,266,2,209.12
6818,1127,52,5,152.05
6819,824,582,3,201.39
6820,752,64,5,179.34
6821,1228,232,4,160.25
6822,1907,468,5,140.82
6823,989,22,5,109.39
6824,1082,564,2,42.97
6825,1069,210,3,139.75
6826,72,32,2,177.14
6827,1528,197,3,55.06
6828,1256,454,5,245.66
6829,1892,259,5,63.94
6830,109,522,3,215.65
6831,905,431,4,93.14
6832,1963,306,5,232.45
6833,1066,335,5,223.36
6834,860,556,5,155.56
6835,1397,143,2,213.68
6836,815,61,4,197.45
6837,1939,251,1,23.96
6838,590,451,5,92.33
6839,1786,562,3,198.35
6840,52,398,5,18.48
6841,453,151,4,222.77
6842,920,541,4,129.94
6843,404,351,5,23.35
6844,811,226,5,248.81
6845,1464,147,1,195.72
6846,510,489,3,49.03
6847,598,210,5,139.75
6848,600,407,5,240.64
6849,1959,461,4,113.26
6850,437,438,4,50.07
6851,824,152,4,177.46
6852,162,467,5,37.25
6853,670,555,5,225.06
6854,1796,73,3,82.6
6855,731,448,5,69.31
6856,1738,147,5,195.72
6857,1505,413,3,92.52
6858,1556,174,2,228.53
6859,606,210,3,139.75
6860,1085,226,3,248.81
6861,857,220,2,237.59
6862,145,105,3,213.49
6863,350,132,4,119.44
6864,714,586,5,148.25
6865,1635,89,1,174.47
6866,1815,466,5,35.22
6867,786,518,2,21
6868,1264,253,1,24.19
6869,1047,172,1,48.51
6870,1157,511,2,98.99
6871,1131,7,2,192.11
6872,202,8,5,61.56
6873,581,325,2,138.52
6874,1299,294,1,194.88
6875,1794,541,1,129.94
6876,1963,279,2,200.56
6877,987,119,1,180.9
6878,634,38,3,133.35
6879,1505,227,4,202.25
6880,1239,153,5,167.42
6881,526,459,1,150.38
6882,1659,53,1,88.37
6883,1400,314,4,232.23
6884,1971,567,2,200.56
6885,1919,386,4,235.37
6886,701,9,2,231.99
6887,361,128,3,104.71
6888,132,162,2,67.27
6889,1072,444,1,124.61
6890,644,485,5,42.17
6891,1688,133,3,22.09
6892,79,530,5,136.98
6893,1203,305,2,196.24
6894,762,159,2,222.76
6895,1365,425,2,172.85
6896,925,198,1,199.58
6897,1280,394,4,33.17
6898,902,539,3,135.83
6899,251,140,4,154.37
6900,1070,73,4,82.6
6901,152,295,5,148.41
6902,1502,444,3,124.61
6903,526,7,3,192.11
6904,279,224,2,154.91
6905,1994,290,2,42.8
6906,1366,447,2,9.67
6907,797,128,2,104.71
6908,55,209,3,115.87
6909,1625,71,4,27.17
6910,1405,200,4,223.36
6911,705,29,1,70.82
6912,432,549,1,163.42
6913,1889,147,1,195.72
6914,1358,247,5,206.44
6915,371,115,3,226.48
6916,699,393,2,110.24
6917,617,439,4,171.1
6918,1297,567,2,200.56
6919,1216,270,2,233.71
6920,713,521,4,110.4
6921,759,254,4,171.51
6922,647,51,2,45.81
6923,1721,344,5,147.77
6924,1961,347,1,149.45
6925,765,583,5,201.79
6926,1949,82,2,223.97
6927,573,213,1,231.67
6928,1947,458,1,8.24
6929,374,31,4,165.88
6930,625,37,4,138.45
6931,1701,369,5,172.68
6932,28,434,4,216.37
6933,1814,179,3,81.74
6934,843,186,4,78.62
6935,199,479,4,113.19
6936,1791,541,2,129.94
6937,1495,119,5,180.9
6938,1159,319,2,189.91
6939,878,392,4,235.07
6940,1651,538,5,227.76
6941,1299,524,5,36.66
6942,655,250,5,66.45
6943,350,220,1,237.59
6944,200,208,3,137.8
6945,1693,219,5,111.21
6946,267,531,2,64.24
6947,440,390,3,126.99
6948,1820,443,4,214.05
6949,872,439,5,171.1
6950,1443,230,3,30.93
6951,1113,450,1,16.91
6952,1414,435,4,130.55
6953,1415,184,1,187.08
6954,1243,102,5,131.19
6955,13,563,1,217.58
6956,1638,510,3,93.33
6957,893,78,1,119.86
6958,115,237,1,135.53
6959,214,531,1,64.24
6960,750,40,2,80.06
6961,106,440,5,162.74
6962,1480,212,1,103.52
6963,935,526,3,237.96
6964,832,382,5,180.56
6965,1997,403,2,142.82
6966,1171,558,1,154.68
6967,1471,39,3,19.4
6968,1694,180,1,214.69
6969,1870,585,4,90.17
6970,1514,176,1,167.74
6971,1791,128,4,104.71
6972,1770,396,3,36.78
6973,1371,450,2,16.91
6974,1870,337,2,248.3
6975,599,596,5,181.75
6976,848,452,5,154.1
6977,1168,422,3,92.21
6978,1250,189,3,145.41
6979,1331,144,5,232.36
6980,1371,343,2,233.56
6981,1608,91,1,47.18
6982,364,112,2,81.23
6983,1678,339,4,9.27
6984,1460,458,1,8.24
6985,546,482,2,128.85
6986,1230,479,4,113.19
6987,1029,550,3,32.45
6988,231,446,4,106.81
6989,82,510,5,93.33
6990,479,539,4,135.83
6991,1192,585,3,90.17
6992,1351,204,4,23.72
6993,1899,155,4,188.9
6994,834,579,2,193.72
6995,1405,377,5,61.88
6996,932,469,5,46.6
6997,1225,257,1,136.26
6998,1248,175,2,246.25
6999,1009,217,4,95.1
7000,1721,484,5,30.33
7001,817,213,5,231.67
7002,516,191,2,37.97
7003,1179,31,4,165.88
7004,1912,444,5,124.61
7005,16,146,3,153.53
7006,810,180,4,214.69
7007,1015,573,5,140.64
7008,1353,267,1,77.35
7009,144,211,1,185.35
7010,1049,590,4,208.71
7011,256,593,5,102.68
7012,1263,258,4,139.54
7013,438,549,4,163.42
7014,630,592,5,243.21
7015,552,178,5,26.02
7016,1326,193,5,103.63
7017,1950,132,4,119.44
7018,350,64,3,179.34
7019,111,118,3,190.86
7020,962,455,5,183.96
7021,737,60,1,33.2
7022,1479,559,5,210.93
7023,944,158,5,16.32
7024,1627,75,3,58.94
7025,1638,403,5,142.82
7026,3,565,3,122.01
7027,290,380,5,189.1
7028,89,448,5,69.31
7029,1952,555,3,225.06
7030,1947,537,1,227.69
7031,1618,498,2,7.05
7032,812,294,5,194.88
7033,643,476,1,124.63
7034,207,53,3,88.37
7035,83,69,3,68.48
7036,1431,454,5,245.66
7037,1607,319,2,189.91
7038,711,24,1,89.79
7039,398,89,2,174.47
7040,324,231,1,132.58
7041,654,287,3,210.74
7042,556,371,3,207.69
7043,152,566,2,81.49
7044,1249,226,3,248.81
7045,1253,22,2,109.39
7046,1583,126,1,87.32
7047,842,368,2,236.39
7048,1968,535,4,124.45
7049,1290,87,4,101.95
7050,163,5,3,12.49
7051,947,91,4,47.18
7052,1600,594,2,99.59
7053,1634,357,3,247.37
7054,489,339,3,9.27
7055,927,104,2,240.06
7056,1356,102,5,131.19
7057,1067,186,1,78.62
7058,559,498,1,7.05
7059,751,546,2,120.07
7060,1421,514,1,200.33
7061,1653,550,4,32.45
7062,618,444,2,124.61
7063,506,194,4,12.12
7064,1205,461,1,113.26
7065,1383,301,2,45.84
7066,888,498,5,7.05
7067,1490,187,4,78.09
7068,1665,565,4,122.01
7069,171,328,1,71.64
7070,655,347,5,149.45
7071,709,167,5,85.8
7072,1863,276,1,229.5
7073,1033,49,5,233.39
7074,794,293,2,167.26
7075,722,93,5,63.4
7076,342,339,4,9.27
7077,90,293,4,167.26
7078,352,473,3,18.24
7079,296,133,5,22.09
7080,1545,410,3,238.4
7081,359,97,4,174.68
7082,1839,594,1,99.59
7083,291,583,2,201.79
7084,661,539,3,135.83
7085,1276,556,5,155.56
7086,1140,493,5,64.05
7087,487,314,2,232.23
7088,1559,73,2,82.6
7089,142,102,4,131.19
7090,985,572,1,126.63
7091,1017,220,4,237.59
7092,225,14,3,94.95
7093,669,52,2,152.05
7094,1522,556,3,155.56
7095,1311,63,5,111.6
7096,263,490,3,136.35
7097,1222,269,3,117.58
7098,1110,358,1,178.19
7099,1403,42,2,7.08
7100,937,393,1,110.24
7101,1474,339,3,9.27
7102,1224,200,3,223.36
7103,1931,57,5,143.66
7104,181,225,3,89.94
7105,1526,133,2,22.09
7106,268,37,1,138.45
7107,315,564,2,42.97
7108,1117,422,2,92.21
7109,930,400,1,54.03
7110,1069,548,2,157.52
7111,1012,516,5,39.97
7112,614,565,2,122.01
7113,678,380,3,189.1
7114,434,143,3,213.68
7115,1960,469,1,46.6
7116,1757,526,4,237.96
7117,180,458,1,8.24
7118,340,589,3,160.43
7119,231,130,5,228.6
7120,1569,243,5,122.7
7121,1142,304,3,93.2
7122,73,204,3,23.72
7123,1546,561,4,91.92
7124,1856,432,5,52.86
7125,989,81,5,178.78
7126,326,399,1,197.36
7127,1041,505,5,34.36
7128,1040,186,3,78.62
7129,325,68,2,197.36
7130,996,253,4,24.19
7131,1053,525,2,33.72
7132,1706,562,4,198.35
7133,1079,70,3,65.36
7134,565,280,1,88.67
7135,530,560,3,233.09
7136,756,277,3,166.1
7137,1774,68,5,197.36
7138,418,448,1,69.31
7139,1097,116,2,241.41
7140,477,21,1,197
7141,1543,256,5,104.26
7142,543,273,4,196.82
7143,1458,322,2,128.54
7144,1771,111,2,47.35
7145,1588,272,3,208.78
7146,154,592,2,243.21
7147,1603,259,2,63.94
7148,4,156,1,139.02
7149,482,403,3,142.82
7150,1319,134,4,45.21
7151,93,256,1,104.26
7152,1601,151,3,222.77
7153,810,424,5,229.51
7154,1553,112,4,81.23
7155,17,78,5,119.86
7156,484,221,4,20.79
7157,600,577,5,129.64
7158,1323,241,5,136.02
7159,1142,280,1,88.67
7160,294,457,1,229.67
7161,1446,186,4,78.62
7162,1378,359,4,243.4
7163,1149,520,3,18.28
7164,1870,121,3,163.68
7165,296,39,3,19.4
7166,955,263,2,114.14
7167,696,445,2,223.15
7168,634,72,1,100.67
7169,968,124,2,115.1
7170,1892,525,4,33.72
7171,475,98,3,176.81
7172,562,9,4,231.99
7173,487,262,2,165.33
7174,1318,126,5,87.32
7175,1347,508,1,174.79
7176,186,563,5,217.58
7177,306,112,4,81.23
7178,896,201,5,115.79
7179,844,110,5,158.74
7180,751,330,1,57.51
7181,33,352,1,35.94
7182,77,245,2,172.77
7183,1671,259,3,63.94
7184,1327,384,4,11.67
7185,1177,420,5,45.9
7186,1641,304,1,93.2
7187,1456,576,2,151.56
7188,1415,421,1,44.47
7189,1490,415,2,153.21
7190,234,536,1,101.05
7191,1303,95,2,16.81
7192,1349,122,3,248.73
7193,509,540,5,116.61
7194,375,242,2,163.04
7195,352,163,4,13.69
7196,569,558,2,154.68
7197,1452,314,5,232.23
7198,342,494,3,196.25
7199,20,462,3,37.99
7200,1340,358,5,178.19
7201,1231,122,1,248.73
7202,1453,335,2,223.36
7203,1053,453,2,91.17
7204,1571,325,2,138.52
7205,857,324,2,180.84
7206,653,559,3,210.93
7207,154,125,1,133.92
7208,395,570,5,176.81
7209,875,442,1,82.44
7210,487,90,2,68.48
7211,1461,436,2,72.85
7212,1325,533,2,28.56
7213,1429,469,2,46.6
7214,1111,157,2,85.88
7215,495,129,4,212.34
7216,390,579,5,193.72
7217,666,36,4,40.88
7218,180,15,1,112.55
7219,447,53,4,88.37
7220,1357,320,1,208
7221,1635,543,5,20.48
7222,279,9,5,231.99
7223,999,373,2,151.99
7224,1861,160,5,102.98
7225,283,109,1,240.15
7226,668,530,4,136.98
7227,1999,231,5,132.58
7228,5,59,5,8.03
7229,921,41,4,187.24
7230,490,298,1,99.81
7231,955,483,3,154.7
7232,834,487,1,186.5
7233,946,300,2,239.04
7234,410,109,2,240.15
7235,1214,192,2,177.21
7236,73,563,5,217.58
7237,71,546,5,120.07
7238,598,417,4,105.27
7239,596,415,5,153.21
7240,42,328,2,71.64
7241,1132,235,4,61
7242,683,204,2,23.72
7243,1640,169,3,109.98
7244,653,396,4,36.78
7245,438,74,4,86.91
7246,1194,467,3,37.25
7247,383,508,4,174.79
7248,1872,154,3,59.41
7249,60,588,1,219.78
7250,1089,453,4,91.17
7251,597,57,5,143.66
7252,306,389,5,5.36
7253,1561,567,3,200.56
7254,1804,144,2,232.36
7255,904,308,5,238.69
7256,916,559,5,210.93
7257,1043,138,4,130.32
7258,1271,523,3,195.84
7259,664,29,3,70.82
7260,1456,525,2,33.72
7261,704,356,3,113.34
7262,334,301,2,45.84
7263,1683,68,4,197.36
7264,505,192,5,177.21
7265,323,410,5,238.4
7266,465,23,5,235.55
7267,482,458,1,8.24
7268,1315,83,4,206.15
7269,1558,49,1,233.39
7270,943,108,4,166.82
7271,1642,554,3,135.66
7272,127,307,5,99.14
7273,126,8,5,61.56
7274,1665,212,4,103.52
7275,726,33,2,81.44
7276,289,300,5,239.04
7277,771,495,5,107.84
7278,1268,186,1,78.62
7279,703,505,4,34.36
7280,1332,184,5,187.08
7281,1749,123,3,152.2
7282,513,513,1,15.33
7283,1657,115,3,226.48
7284,1566,492,1,174.3
7285,797,194,5,12.12
7286,109,529,5,120.1
7287,1454,55,4,104.62
7288,160,367,3,64.54
7289,423,310,3,180.45
7290,558,333,3,132.85
7291,1671,400,3,54.03
7292,973,550,3,32.45
7293,772,360,4,243.58
7294,1238,524,2,36.66
7295,1587,195,2,227.17
7296,1619,285,3,95.54
7297,514,475,2,132.88
7298,1085,340,5,151.05
7299,297,563,1,217.58
7300,1983,149,2,21.72
7301,988,277,4,166.1
7302,512,197,4,55.06
7303,1671,478,3,243.97
7304,1563,490,3,136.35
7305,927,267,1,77.35
7306,1085,323,3,166.91
7307,1346,372,1,163.5
7308,1089,67,5,242.6
7309,646,339,4,9.27
7310,1462,486,1,102.52
7311,871,554,3,135.66
7312,1474,205,4,91.2
7313,1039,210,3,139.75
7314,1629,62,3,115.47
7315,328,274,3,205.83
7316,1776,11,5,224.42
7317,816,264,5,170.77
7318,1558,325,1,138.52
7319,1701,587,2,157.08
7320,623,402,1,13.66
7321,799,139,4,165
7322,667,453,2,91.17
7323,516,436,5,72.85
7324,1907,416,1,221.94
7325,860,567,3,200.56
7326,1506,309,1,201.42
7327,361,78,4,119.86
7328,367,99,5,224.67
7329,1108,323,2,166.91
7330,1161,554,2,135.66
7331,109,257,5,136.26
7332,1810,383,3,196.36
7333,573,578,5,142.5
7334,545,91,4,47.18
7335,655,94,2,179.65
7336,1229,457,5,229.67
7337,1397,137,2,23.35
7338,1887,111,4,47.35
7339,109,438,5,50.07
7340,971,291,5,118.79
7341,1266,139,1,165
7342,1663,309,4,201.42
7343,1329,27,4,211.23
7344,1882,467,1,37.25
7345,1055,571,4,65.96
7346,1600,554,5,135.66
7347,1202,330,2,57.51
7348,658,535,4,124.45
7349,1133,534,5,5.88
7350,1701,434,4,216.37
7351,259,544,3,68.5
7352,1016,4,2,70.25
7353,1521,308,2,238.69
7354,96,63,1,111.6
7355,929,399,2,197.36
7356,1709,403,3,142.82
7357,217,81,5,178.78
7358,793,335,3,223.36
7359,425,36,1,40.88
7360,1782,179,5,81.74
7361,315,155,5,188.9
7362,579,51,1,45.81
7363,248,219,2,111.21
7364,1991,61,2,197.45
7365,1103,192,3,177.21
7366,280,362,4,232.13
7367,1098,525,1,33.72
7368,1263,19,5,104.09
7369,250,238,5,71.19
7370,1937,532,3,112.28
7371,1065,491,1,142.78
7372,269,570,2,176.81
7373,1277,575,3,76.66
7374,1245,488,5,213.06
7375,1549,59,2,8.03
7376,703,120,1,196.86
7377,1126,37,5,138.45
7378,59,358,2,178.19
7379,1502,35,5,205.17
7380,1460,155,2,188.9
7381,266,101,1,172
7382,1932,164,5,233.68
7383,684,385,3,79.12
7384,1635,152,1,177.46
7385,1871,430,4,210.25
7386,372,412,1,182.36
7387,190,177,5,185.47
7388,1655,69,2,68.48
7389,1115,297,5,65.74
7390,197,106,4,45.36
7391,1763,486,4,102.52
7392,383,593,1,102.68
7393,1847,131,3,42.26
7394,1720,450,2,16.91
7395,1418,415,5,153.21
7396,1647,234,4,18.83
7397,656,32,1,177.14
7398,147,251,3,23.96
7399,202,596,4,181.75
7400,430,332,5,209.27
7401,192,101,5,172
7402,1753,83,2,206.15
7403,1290,581,5,122.34
7404,947,121,5,163.68
7405,1419,586,2,148.25
7406,1399,524,5,36.66
7407,201,395,2,96.32
7408,1430,254,4,171.51
7409,928,383,4,196.36
7410,640,347,3,149.45
7411,703,552,1,46.56
7412,322,407,2,240.64
7413,1216,391,3,112.06
7414,1471,400,3,54.03
7415,411,435,5,130.55
7416,540,309,1,201.42
7417,1714,219,3,111.21
7418,6,402,5,13.66
7419,783,423,1,80.89
7420,1510,285,5,95.54
7421,589,139,5,165
7422,327,402,1,13.66
7423,1775,316,5,60.15
7424,1583,55,3,104.62
7425,1110,300,3,239.04
7426,1541,218,1,68.19
7427,157,454,5,245.66
7428,384,10,1,159.19
7429,525,555,3,225.06
7430,307,388,4,56.49
